date,visitor,visitor_score,home,home_score,notes,location
02/09/2002,Robert Morris,70,MD Baltimore County,84,,
02/09/2002,IUPU Ft. Wayne,66,Loyola Chicago,77,,
02/09/2002,Detroit,69,Wright St.,64,,
02/09/2002,UCLA,57,Villanova,58,,
02/09/2002,Charlotte,54,St. Louis,73,,
02/09/2002,Duquesne,72,Rhode Island,69,,
02/09/2002,Arkansas,67,Mississippi,79,,
02/09/2002,Kentucky,68,LSU,56,,
02/09/2002,Louisville,62,Indiana,77,,
02/09/2002,Marshall,60,Bowling Green,83,,
02/09/2002,Idaho,64,Long Beach St.,62,,
02/09/2002,Portland,58,Santa Clara,75,,
02/09/2002,Idaho St.,80,Cal St. Sacramento,90,,
02/09/2002,San Francisco,80,Loyola Marymount,67,,
02/09/2002,Cal Riverside,70,Cal St. Fullerton,58,,
02/09/2002,Pacific,79,Cal Poly-SLO,84,,
02/09/2002,Utah St.,62,Cal Irvine,61,,
02/09/2002,Oregon St.,55,Stanford,77,,
02/09/2002,Alabama St.,51,Alabama A&M,57,,
02/09/2002,Portland St.,82,Montana St.,94,,
02/09/2002,Missouri,80,Baylor,81,,
02/09/2002,Tulane,65,South Florida,76,,
02/09/2002,San Jose St.,55,Southern Methodist,84,,
02/09/2002,Jackson St.,74,Texas Southern,71,,
02/09/2002,Arkansas Pine Bluff,86,Southern,90,,
02/09/2002,Grambling,73,Prairie View A&M,75,,
02/09/2002,Western Kentucky,50,Arkansas St.,46,,
02/09/2002,Middle Tennessee St.,52,Arkansas Little Rock,71,,
02/09/2002,Texas Pan American,110,Texas A&M Corpus Chris,105,,
02/09/2002,Belmont,64,Troy St.,65,,
02/09/2002,Lamar,55,SE Louisiana,51,,
02/09/2002,Oral Roberts,88,IUPUI,71,,
02/09/2002,Northwestern,44,Wisconsin,73,,
02/09/2002,Youngstown St.,76,Wisconsin Milwaukee,96,,
02/09/2002,Navy,66,Lehigh,61,,
02/09/2002,Louisiana Lafayette,65,Florida International,60,,
02/09/2002,Harvard,62,Cornell,63,,
02/09/2002,Radford,72,Winthrop,64,,
02/09/2002,Quinnipiac,82,Fairleigh Dickinson,89,,
02/09/2002,Georgia Southern,67,Wofford,76,,
02/09/2002,Tennessee Tech,75,Tennessee Martin,68,,
02/10/2002,Clemson,71,Virginia,85,,
02/10/2002,Vermont,45,Albany (NY),61,,
02/10/2002,North Carolina St.,76,Florida St.,67,,
02/10/2002,Ohio St.,64,Michigan St.,67,,
02/10/2002,New Hampshire,56,Boston University,63,,
02/10/2002,Stony Brook,57,Maine,53,,
02/10/2002,Loyola (MD),50,Iona,64,,
02/10/2002,Dayton,54,Richmond,63,,
02/10/2002,Manhattan,83,Niagara,94,,
02/10/2002,Pittsburgh,75,Syracuse,63,,
02/10/2002,Maryland,92,North Carolina,77,,
02/10/2002,Siena,72,Fairfield,79,,
02/10/2002,Miami (FL),63,Boston College,76,,
02/10/2002,Oklahoma St.,52,Fresno St.,58,,
02/10/2002,New Orleans,74,Denver,73,,
02/10/2002,Louisiana Monroe,51,SW Texas St.,60,,
02/10/2002,Northwestern St.,67,Texas San Antonio,77,,
02/11/2002,Utah,64,UNLV,72,,
02/11/2002,Furman,70,The Citadel,64,,
02/11/2002,Norfolk St.,70,MD Eastern Shore,68,,
02/11/2002,Jacksonville St.,72,Morris Brown,77,,
02/11/2002,Western Michigan,94,Akron,89,,
02/11/2002,Michigan,66,Colorado St.,70,,
02/11/2002,Kansas,110,Texas,103,,
02/11/2002,NC Asheville,72,Elon,58,,
02/11/2002,Wofford,69,Appalachian St.,85,,
02/11/2002,Villanova,40,Connecticut,46,,
02/11/2002,VMI,64,Chattanooga,91,,
02/11/2002,St. Peter's,63,Rutgers,80,,
02/11/2002,Coastal Carolina,80,Birmingham Southern,88,,
02/11/2002,Eastern Kentucky,63,Tennessee St.,66,,
02/11/2002,Louisiana Lafayette,59,North Texas,78,,
02/11/2002,St. Francis (NY),88,Wagner,99,,
02/11/2002,Florida A&M,72,South Carolina St.,73,,
02/11/2002,Bethune Cookman,60,North Carolina A&T,62,,
02/11/2002,Delaware St.,54,Morgan St.,52,,
02/11/2002,Troy St.,71,Mercer,72,,
02/11/2002,Brigham Young,73,San Diego St.,77,,
02/11/2002,New Mexico St.,86,Texas Pan American,100,,
02/11/2002,Grambling,68,Texas Southern,87,,
02/11/2002,McNeese St.,81,Texas Arlington,74,,
02/11/2002,Mississippi Valley St.,73,Southern,88,,
02/11/2002,Jackson St.,68,Prairie View A&M,55,,
02/11/2002,Arkansas Pine Bluff,66,Alcorn St.,84,,
02/11/2002,Savannah St.,53,Alabama A&M,95,,
02/11/2002,Howard,88,Coppin St.,72,,
02/11/2002,Canisius,69,Marist,63,,
02/11/2002,Old Dominion,70,Drexel,80,,
02/11/2002,NC Wilmington,56,George Mason,59,,
02/11/2002,Ohio,55,Miami (OH),79,,
02/11/2002,College of Charleston,81,Western Carolina,64,,
02/11/2002,Wisconsin Green Bay,65,Detroit,61,,
02/12/2002,Wichita St.,75,Northern Iowa,83,,
02/12/2002,Southern Mississippi,58,East Carolina,61,,
02/12/2002,Illinois,63,Michigan St.,61,,
02/12/2002,Albany (NY),59,Northeastern,79,,
02/12/2002,NC Greensboro,76,East Tennessee St.,90,,
02/12/2002,Pennsylvania,62,Princeton,38,,
02/12/2002,Charleston Southern,55,Fairfield,70,,
02/12/2002,TCU,78,UAB,68,,
02/12/2002,South Florida,75,Houston,91,,
02/12/2002,Louisville,76,DePaul,72,,
02/12/2002,Baylor,65,Texas Tech,90,,
02/12/2002,Florida,85,Georgia,70,,
02/12/2002,Morehead St.,68,Tennessee Tech,75,,
02/12/2002,Southern Wesleyan,61,Gardner Webb,79,,
02/12/2002,Texas A&M,38,Kansas St.,69,,
02/12/2002,Georgetown,84,Seton Hall,77,,
02/12/2002,North Carolina,63,Virginia,73,,
02/12/2002,IUPU Ft. Wayne,60,IUPUI,82,,
02/12/2002,St. Louis,53,Cincinnati,67,,
02/13/2002,Wake Forest,115,Clemson,118,,
02/13/2002,Mississippi St.,65,LSU,68,,
02/13/2002,Creighton,95,Drake,91,,
02/13/2002,Oklahoma,72,Oklahoma St.,79,,
02/13/2002,Michigan,43,Purdue,79,,
02/13/2002,Buffalo,63,Ball St.,87,,
02/13/2002,Providence,79,Boston College,89,,
02/13/2002,Eastern Michigan,61,Bowling Green,82,,
02/13/2002,Georgia Southern,56,Davidson,64,,
02/13/2002,Rhode Island,70,Fordham,64,,
02/13/2002,James Madison,80,Hofstra,71,,
02/13/2002,Vanderbilt,59,Kentucky,67,,
02/13/2002,Canisius,53,Manhattan,73,,
02/13/2002,St. Bonaventure,60,Massachusetts,56,,
02/13/2002,William & Mary,58,NC Wilmington,66,,
02/13/2002,Central Michigan,50,Ohio,64,,
02/13/2002,Akron,72,Toledo,77,,
02/13/2002,Virginia Tech,78,West Virginia,63,,
02/13/2002,MD Eastern Shore,61,Hartford,57,,
02/13/2002,Lehigh,40,Holy Cross,79,,
02/13/2002,Minnesota,56,Northwestern,58,,
02/13/2002,Binghamton,71,Vermont,86,,
02/13/2002,Bradley,66,Indiana St.,71,,
02/13/2002,Duquesne,50,Dayton,82,,
02/13/2002,Temple,67,La Salle,71,,
02/13/2002,Niagara,65,Loyola (MD),42,,
02/13/2002,Georgia Tech,65,Maryland,85,,
02/13/2002,St. John's (NY),56,Miami (FL),79,,
02/13/2002,Florida International,77,UNLV,83,,
02/13/2002,Memphis,63,Charlotte,75,,
02/13/2002,Colorado,63,Iowa St.,89,,
02/13/2002,Southern Illinois,71,SW Missouri St.,78,,
02/13/2002,Kent St.,73,Northern Illinois,61,,
02/13/2002,Missouri,87,Nebraska,71,,
02/13/2002,Illinois St.,73,Evansville,55,,
02/13/2002,Arkansas,53,Tennessee,64,,
02/13/2002,Iowa,65,Penn St.,71,,
02/13/2002,St. Joseph's (PA),59,Richmond,61,,
02/13/2002,Iona,65,Rider,63,,
02/13/2002,Alabama,52,South Carolina,51,,
02/13/2002,Delaware,57,Towson,61,,
02/13/2002,American,78,Bucknell,67,,
02/13/2002,Colgate,66,Navy,65,,
02/13/2002,Texas A&M Corpus Chris,77,Savannah St.,62,,
02/13/2002,Army,78,Lafayette,69,,
02/13/2002,Mississippi,62,Auburn,65,,
02/13/2002,Wisconsin,64,Indiana,63,,
02/13/2002,Morris Brown,84,Clark (GA),86,,
02/14/2002,Cal Riverside,67,Idaho,56,,
02/14/2002,Marist,76,Fairfield,64,,
02/14/2002,Siena,73,St. Peter's,55,,
02/14/2002,Tennessee Martin,51,SE Missouri St.,78,,
02/14/2002,Stetson,82,Belmont,79,,
02/14/2002,Loyola Marymount,51,Gonzaga,72,,
02/14/2002,Long Beach St.,77,Pacific,63,,
02/14/2002,Pepperdine,83,Portland,77,,
02/14/2002,Boise St.,86,Nevada,94,,
02/14/2002,San Francisco,67,Santa Clara,77,,
02/14/2002,Arizona St.,61,Southern California,83,,
02/14/2002,Northeastern,57,Boston University,63,,
02/14/2002,North Carolina St.,71,Duke,108,,
02/14/2002,Samford,56,Central Florida,72,,
02/14/2002,George Washington,75,Xavier (OH),89,,
02/14/2002,Miami (OH),74,Marshall,82,,
02/14/2002,Loyola Chicago,53,Detroit,55,,
02/14/2002,Liberty,62,Winthrop,69,,
02/14/2002,Monmouth (NJ),60,St. Francis (PA),43,,
02/14/2002,Mount St. Mary's,60,St. Francis (NY),85,,
02/14/2002,Nicholls St.,72,Northwestern St.,93,,
02/14/2002,Butler,77,Wisconsin Green Bay,74,,
02/14/2002,Southern Methodist,69,Tulsa,87,,
02/14/2002,Arkansas St.,50,Louisiana Lafayette,53,,
02/14/2002,Louisiana Tech,72,Rice,61,,
02/14/2002,Texas Arlington,94,Sam Houston St.,102,,
02/14/2002,SE Louisiana,57,Louisiana Monroe,66,,
02/14/2002,Valparaiso,76,Missouri Kansas City,63,,
02/14/2002,Texas Pan American,79,Lipscomb,62,,
02/14/2002,Cal St. Fullerton,45,Utah St.,60,,
02/14/2002,Arkansas Little Rock,73,New Mexico St.,81,,
02/14/2002,Radford,78,High Point,60,,
02/14/2002,Notre Dame,62,Rutgers,65,,
02/14/2002,Campbell,71,Troy St.,81,,
02/14/2002,Austin Peay,67,Tennessee St.,78,,
02/14/2002,Murray St.,77,Eastern Illinois,76,,
02/14/2002,Western Illinois,67,Oral Roberts,84,,
02/14/2002,Stephen F. Austin,62,Lamar,65,,
02/14/2002,Wright St.,68,Wisconsin Milwaukee,94,,
02/14/2002,Denver,64,South Alabama,60,,
02/14/2002,Cleveland St.,58,Youngstown St.,48,,
02/14/2002,Quinnipiac,104,Sacred Heart,87,,
02/14/2002,Fairleigh Dickinson,61,Robert Morris,65,,
02/14/2002,Georgia St.,82,Mercer,74,,
02/14/2002,New Hampshire,87,Maine,69,,
02/14/2002,Jacksonville St.,68,Florida Atlantic,78,,
02/14/2002,Texas El Paso,64,Fresno St.,72,,
02/14/2002,Arizona,76,UCLA,77,,
02/14/2002,Cal Irvine,82,Cal St. Northridge,80,,
02/14/2002,St. Mary's (CA),72,San Diego,76,,
02/14/2002,Stanford,91,Washington,65,,
02/14/2002,California,77,Washington St.,56,,
02/15/2002,MD Baltimore County,111,Long Island,108,,
02/15/2002,Hartford,80,Stony Brook,73,,
02/15/2002,Harvard,51,Pennsylvania,78,,
02/15/2002,Central Connecticut,83,Wagner,69,,
02/15/2002,Brown,52,Columbia,41,,
02/15/2002,Yale,80,Cornell,65,,
02/15/2002,Dartmouth,68,Princeton,79,,
02/15/2002,Manhattan,62,Rider,64,,
02/15/2002,Southern Mississippi,37,Cincinnati,89,,
02/15/2002,Montana,64,Idaho St.,79,,
02/16/2002,Austin Peay,84,Tennessee Tech,86,,
02/16/2002,South Alabama,67,New Orleans,78,,
02/16/2002,Loyola Marymount,79,Portland,83,,
02/16/2002,Appalachian St.,62,Davidson,60,,
02/16/2002,Wofford,48,Furman,55,,
02/16/2002,VMI,71,NC Greensboro,74,,
02/16/2002,Air Force,51,Utah,59,,
02/16/2002,Montana St.,63,Idaho St.,59,,
02/16/2002,The Citadel,86,Georgia Southern,95,,
02/16/2002,Hofstra,57,William & Mary,61,,
02/16/2002,Cal Riverside,42,Utah St.,59,,
02/16/2002,Arkansas Little Rock,58,Louisiana Lafayette,61,,
02/16/2002,South Florida,88,TCU,74,,
02/16/2002,NC Wilmington,69,Delaware,66,,
02/16/2002,Birmingham Southern,61,East Carolina,73,,
02/16/2002,Liberty,98,High Point,99,,
02/16/2002,Campbell,85,Mercer,88,,
02/16/2002,Oakland,94,IUPUI,92,,
02/16/2002,Georgetown,72,Villanova,83,,
02/16/2002,Boston College,77,Connecticut,79,,
02/16/2002,Southern Utah,57,Chicago St.,35,,
02/16/2002,Toledo,63,Ball St.,81,,
02/16/2002,Oklahoma St.,71,Texas A&M,66,,
02/16/2002,Stanford,76,Washington St.,63,,
02/16/2002,Michigan St.,62,Purdue,59,,
02/16/2002,Dartmouth,62,Pennsylvania,100,,
02/16/2002,Monmouth (NJ),63,Robert Morris,69,,
02/16/2002,Jacksonville St.,50,Central Florida,68,,
02/16/2002,Harvard,59,Princeton,70,,
02/16/2002,Brown,81,Cornell,78,,
02/16/2002,Yale,76,Columbia,56,,
02/16/2002,Niagara,80,Canisius,65,,
02/16/2002,Fairleigh Dickinson,68,St. Francis (PA),72,,
02/16/2002,Samford,68,Florida Atlantic,50,,
02/16/2002,Murray St.,92,SE Missouri St.,86,,
02/16/2002,Tennessee Martin,68,Eastern Illinois,62,,
02/16/2002,Valparaiso,74,Oral Roberts,77,,
02/16/2002,Arkansas Baptist,59,Centenary,107,,
02/16/2002,Indiana St.,82,Evansville,71,,
02/16/2002,Morehead St.,76,Eastern Kentucky,60,,
02/16/2002,Bradley,54,Drake,68,,
02/16/2002,Georgia St.,102,Troy St.,88,,
02/16/2002,Cal St. Fullerton,53,Idaho,65,,
02/16/2002,Cal Poly-SLO,66,Cal Santa Barbara,69,,
02/16/2002,San Francisco,55,San Diego,88,,
02/16/2002,Cal Irvine,61,Pacific,73,,
02/16/2002,Oregon St.,62,Oregon,91,,
02/16/2002,Pepperdine,78,Gonzaga,91,,
02/16/2002,Boise St.,61,Fresno St.,58,,
02/16/2002,Northern Iowa,62,SW Missouri St.,68,,
02/16/2002,Nebraska,79,Iowa St.,85,,
02/16/2002,Albany (NY),56,Boston University,68,,
02/16/2002,Massachusetts,47,Temple,64,,
02/16/2002,Georgia Tech,60,St. Louis,40,,
02/16/2002,Illinois,75,Seton Hall,65,,
02/16/2002,Kentucky,69,Georgia,78,,
02/16/2002,Chattanooga,62,College of Charleston,86,,
02/16/2002,San Jose St.,46,Hawaii,71,,
02/16/2002,Army,57,Holy Cross,77,,
02/16/2002,Jacksonville,68,Belmont,91,,
02/16/2002,Auburn,53,Mississippi St.,89,,
02/16/2002,Florida,51,Mississippi,68,,
02/16/2002,New Mexico,62,Brigham Young,68,,
02/16/2002,LSU,67,Arkansas,63,,
02/16/2002,Tennessee,82,Alabama,95,,
02/16/2002,Wisconsin,67,Minnesota,62,,
02/16/2002,Alcorn St.,59,Alabama St.,73,,
02/16/2002,Virginia Tech,63,St. John's (NY),73,,
02/16/2002,Northwestern,55,Penn St.,49,,
02/16/2002,Clemson,54,North Carolina St.,83,,
02/16/2002,Ohio,71,Marshall,66,,
02/16/2002,Baylor,72,Kansas,87,,
02/16/2002,Loyola Chicago,63,Illinois Chicago,76,,
02/16/2002,Western Carolina,77,East Tennessee St.,91,,
02/16/2002,St. Mary's (CA),49,Santa Clara,56,,
02/16/2002,Coastal Carolina,81,NC Asheville,92,,
02/16/2002,Southern Methodist,63,Rice,61,,
02/16/2002,St. Francis (NY),86,Sacred Heart,94,,
02/16/2002,Elon,60,Radford,81,,
02/16/2002,North Carolina A&T,71,Norfolk St.,68,,
02/16/2002,Morgan St.,67,MD Eastern Shore,81,,
02/16/2002,Howard,58,Florida A&M,55,,
02/16/2002,Winthrop,57,Charleston Southern,55,,
02/16/2002,Delaware St.,67,Bethune Cookman,56,,
02/16/2002,George Washington,69,Duquesne,79,,
02/16/2002,Texas Tech,97,Colorado,79,,
02/16/2002,Arizona St.,69,UCLA,68,,
02/16/2002,Louisville,63,Marquette,75,,
02/16/2002,Navy,72,Lafayette,80,,
02/16/2002,Colgate,57,Bucknell,68,,
02/16/2002,Western Michigan,97,Northern Illinois,87,,
02/16/2002,Southern Illinois,70,Illinois St.,84,,
02/16/2002,Mount St. Mary's,65,Quinnipiac,77,,
02/16/2002,South Carolina St.,73,Hampton,87,,
02/16/2002,Loyola (MD),88,St. Peter's,78,,
02/16/2002,Houston,76,Memphis,73,,
02/16/2002,Drexel,64,George Mason,79,,
02/16/2002,Detroit,72,Cleveland St.,62,,
02/16/2002,Central Michigan,57,Buffalo,69,,
02/16/2002,Kansas St.,62,Oklahoma,73,,
02/16/2002,Ohio St.,72,Iowa,66,,
02/16/2002,Lehigh,67,American,70,,
02/16/2002,Fairfield,60,Siena,57,,
02/16/2002,DePaul,57,Charlotte,81,,
02/16/2002,Youngstown St.,50,Butler,75,,
02/16/2002,Eastern Washington,78,Portland St.,62,,
02/16/2002,Long Beach St.,73,Cal St. Northridge,60,,
02/16/2002,Texas El Paso,65,Nevada,80,,
02/16/2002,Cal St. Sacramento,70,Northern Arizona,90,,
02/16/2002,Arkansas St.,59,New Mexico St.,69,,
02/16/2002,Pittsburgh,85,West Virginia,75,,
02/16/2002,San Diego St.,75,Colorado St.,63,,
02/16/2002,Nicholls St.,73,Louisiana Monroe,90,,
02/16/2002,Texas Southern,61,Mississippi Valley St.,90,,
02/16/2002,Jackson St.,83,Grambling,98,,
02/16/2002,Southern,82,Alabama A&M,80,,
02/16/2002,SW Texas St.,81,Texas San Antonio,68,,
02/16/2002,Stephen F. Austin,61,Sam Houston St.,71,,
02/16/2002,Western Illinois,52,Missouri Kansas City,64,,
02/16/2002,Texas Arlington,85,Lamar,94,,
02/16/2002,Texas Pan American,79,Gardner Webb,86,,
02/16/2002,Prairie View A&M,89,Arkansas Pine Bluff,83,,
02/16/2002,South Carolina,66,Vanderbilt,43,,
02/16/2002,St. Joseph's (PA),77,Xavier (OH),84,,
02/16/2002,North Texas,76,Western Kentucky,100,,
02/16/2002,California,60,Washington,75,,
02/16/2002,Louisiana Tech,63,Tulsa,72,,
02/16/2002,UAB,72,Tulane,83,,
02/16/2002,VA Commonwealth,62,Towson,49,,
02/16/2002,Denver,47,Middle Tennessee St.,62,,
02/16/2002,Rhode Island,57,Dayton,66,,
02/16/2002,James Madison,68,Old Dominion,73,,
02/16/2002,Fordham,84,St. Bonaventure,90,,
02/16/2002,Miami (OH),57,Kent St.,73,,
02/16/2002,Akron,76,Eastern Michigan,83,,
02/16/2002,UNLV,78,Wyoming,82,,
02/16/2002,Arizona,89,Southern California,94,,
02/16/2002,Richmond,56,La Salle,59,,
02/16/2002,SE Louisiana,52,Northwestern St.,62,,
02/17/2002,Virginia,70,Wake Forest,92,,
02/17/2002,Miami (FL),61,Rutgers,64,,
02/17/2002,MD Baltimore County,69,Wagner,86,,
02/17/2002,Rider,84,Marist,77,,
02/17/2002,Duke,73,Maryland,87,,
02/17/2002,Indiana,75,Michigan,55,,
02/17/2002,Vermont,49,Maine,52,,
02/17/2002,Northeastern,70,Stony Brook,85,,
02/17/2002,Long Island,65,Central Connecticut,100,,
02/17/2002,Binghamton,63,Hartford,88,,
02/17/2002,Wichita St.,67,Creighton,69,,
02/17/2002,Wright St.,71,Wisconsin Green Bay,70,,
02/17/2002,Florida St.,85,North Carolina,95,,
02/17/2002,Texas,72,Missouri,70,,
02/17/2002,Syracuse,68,Notre Dame,65,,
02/18/2002,New Mexico,65,Utah,66,,
02/18/2002,NC Greensboro,83,Appalachian St.,68,,
02/18/2002,The Citadel,75,VMI,55,,
02/18/2002,Robert Morris,58,St. Francis (PA),54,,
02/18/2002,Bowling Green,62,Toledo,66,,
02/18/2002,UNLV,96,Colorado St.,91,,
02/18/2002,Iowa St.,66,Kansas,102,,
02/18/2002,San Diego St.,68,Wyoming,64,,
02/18/2002,Southern,57,Alabama St.,61,,
02/18/2002,Coastal Carolina,74,Winthrop,100,,
02/18/2002,NC Wilmington,65,Drexel,68,,
02/18/2002,George Mason,51,William & Mary,54,,
02/18/2002,Boston College,62,St. John's (NY),71,,
02/18/2002,Texas Southern,73,Arkansas Pine Bluff,70,,
02/18/2002,Canisius,54,Fairfield,72,,
02/18/2002,Hofstra,53,Old Dominion,69,,
02/18/2002,Coppin St.,64,MD Eastern Shore,68,,
02/18/2002,Delaware St.,62,Florida A&M,69,,
02/18/2002,Austin Peay,51,Morehead St.,66,,
02/18/2002,Youngstown St.,52,Detroit,63,,
02/18/2002,Morris Brown,59,Jacksonville St.,90,,
02/18/2002,Prairie View A&M,76,Mississippi Valley St.,107,,
02/18/2002,Alcorn St.,86,Alabama A&M,91,,
02/18/2002,Tennessee St.,66,Tennessee Tech,81,,
02/18/2002,Lipscomb,61,Texas A&M Corpus Chris,75,,
02/18/2002,South Carolina St.,86,Norfolk St.,82,,
02/18/2002,North Carolina A&T,61,Hampton,72,,
02/18/2002,Howard,69,Bethune Cookman,72,,
02/18/2002,Western Carolina,77,Wofford,71,,
02/18/2002,East Tennessee St.,78,Furman,67,,
02/18/2002,Georgia Southern,84,Chattanooga,68,,
02/18/2002,Loyola (MD),56,Manhattan,67,,
02/18/2002,Portland,60,Oregon St.,74,,
02/18/2002,Air Force,51,Brigham Young,67,,
02/18/2002,Louisiana Lafayette,74,Denver,60,,
02/19/2002,Marshall,76,Kent St.,116,,
02/19/2002,Oklahoma,65,Baylor,54,,
02/19/2002,IUPU Ft. Wayne,88,Chicago St.,86,,
02/19/2002,Tulane,81,Houston,85,,
02/19/2002,Davidson,73,College of Charleston,70,,
02/19/2002,Iowa,56,Wisconsin,64,,
02/19/2002,Drake,62,Indiana St.,60,,
02/19/2002,Connecticut,75,Georgetown,74,,
02/19/2002,Duquesne,65,La Salle,80,,
02/19/2002,Kentucky St.,63,Western Kentucky,100,,
02/19/2002,Eastern Illinois,87,SE Missouri St.,102,,
02/19/2002,Massachusetts,67,St. Joseph's (PA),72,,
02/19/2002,Tennessee,61,Kentucky,64,,
02/19/2002,Cincinnati,79,DePaul,62,,
02/19/2002,UAB,47,St. Louis,53,,
02/19/2002,Evansville,67,Northern Iowa,65,,
02/19/2002,Southern Mississippi,60,Arkansas Little Rock,53,,
02/19/2002,Charlotte,52,Marquette,66,,
02/19/2002,East Carolina,42,Louisville,75,,
02/19/2002,Villanova,64,Providence,72,,
02/19/2002,Savannah St.,50,Gardner Webb,79,,
02/19/2002,Birmingham Southern,66,Liberty,70,,
02/19/2002,Centenary,57,Northwestern St.,65,,
02/20/2002,North Carolina St.,59,Georgia Tech,65,,
02/20/2002,South Alabama,104,Bethune Cookman,99,,
02/20/2002,Richmond,52,Rhode Island,51,,
02/20/2002,New Mexico St.,81,Texas El Paso,85,,
02/20/2002,Eastern Michigan,57,Central Michigan,76,,
02/20/2002,Virginia,59,Florida St.,66,,
02/20/2002,VA Commonwealth,80,George Mason,83,,
02/20/2002,Central Connecticut,83,Fairleigh Dickinson,65,,
02/20/2002,Mount St. Mary's,61,MD Baltimore County,66,,
02/20/2002,Wagner,83,St. Francis (NY),71,,
02/20/2002,William & Mary,72,Delaware,82,,
02/20/2002,Ohio,86,North Carolina,78,,
02/20/2002,Niagara,76,Iona,77,,
02/20/2002,Lehigh,93,Lafayette,98,,
02/20/2002,Long Island,99,Sacred Heart,94,,
02/20/2002,American,62,Navy,50,,
02/20/2002,NC Asheville,68,Charleston Southern,77,,
02/20/2002,Colgate,82,Army,65,,
02/20/2002,James Madison,83,Towson,71,,
02/20/2002,LSU,53,South Carolina,66,,
02/20/2002,Siena,56,Rider,62,,
02/20/2002,Maryland,84,Clemson,68,,
02/20/2002,Morris Brown,63,Alabama A&M,88,,
02/20/2002,Illinois St.,66,Wichita St.,77,,
02/20/2002,Creighton,62,Southern Illinois,65,,
02/20/2002,SW Missouri St.,51,Bradley,49,,
02/20/2002,Mississippi St.,66,Vanderbilt,43,,
02/20/2002,Nebraska,82,Texas A&M,72,,
02/20/2002,Oklahoma St.,85,Texas,80,,
02/20/2002,Memphis,71,South Florida,59,,
02/20/2002,Arizona St.,75,Arizona,83,,
02/20/2002,Missouri,68,Texas Tech,91,,
02/20/2002,Xavier (OH),56,Temple,67,,
02/20/2002,Purdue,48,Northwestern,61,,
02/20/2002,Butler,56,Loyola Chicago,60,,
02/20/2002,Colorado,64,Kansas St.,66,,
02/20/2002,Ohio St.,57,Indiana,63,,
02/20/2002,Penn St.,56,Illinois,83,,
02/20/2002,Auburn,61,Florida,89,,
02/20/2002,Alabama,59,Arkansas,67,,
02/20/2002,West Virginia,76,Notre Dame,89,,
02/20/2002,Northern Illinois,80,Akron,88,,
02/20/2002,Quinnipiac,71,Monmouth (NJ),88,,
02/20/2002,Bucknell,75,Holy Cross,73,,
02/20/2002,Bowling Green,65,Miami (OH),50,,
02/20/2002,Buffalo,42,Toledo,54,,
02/20/2002,Ball St.,65,Western Michigan,80,,
02/21/2002,Tulsa,85,Hawaii,86,,
02/21/2002,Missouri Kansas City,72,Southern Utah,71,,
02/21/2002,Wisconsin Milwaukee,67,Cleveland St.,69,,
02/21/2002,Minnesota,55,Michigan St.,74,,
02/21/2002,Illinois Chicago,62,Wright St.,63,,
02/21/2002,Central Florida,78,Stetson,65,,
02/21/2002,Boston University,64,Stony Brook,62,,
02/21/2002,Dayton,89,George Washington,59,,
02/21/2002,St. Peter's,61,Marist,89,,
02/21/2002,Rutgers,59,Pittsburgh,78,,
02/21/2002,Syracuse,73,Seton Hall,71,,
02/21/2002,Hampton,63,Delaware St.,58,,
02/21/2002,Florida Atlantic,76,Jacksonville,72,,
02/21/2002,Mercer,68,Jacksonville St.,95,,
02/21/2002,Northeastern,70,Maine,63,,
02/21/2002,Wisconsin Green Bay,55,Youngstown St.,69,,
02/21/2002,Fresno St.,63,Louisiana Tech,66,,
02/21/2002,UCLA,51,California,69,,
02/21/2002,North Texas,61,New Orleans,83,,
02/21/2002,Oral Roberts,94,Chicago St.,64,,
02/21/2002,Belmont,69,Georgia St.,71,,
02/21/2002,Lamar,46,McNeese St.,74,,
02/21/2002,Troy St.,64,Samford,52,,
02/21/2002,Binghamton,67,St. Francis (NY),71,,
02/21/2002,Northwestern St.,58,Stephen F. Austin,66,,
02/21/2002,Cal Santa Barbara,74,Long Beach St.,77,,
02/21/2002,Southern California,77,Stanford,58,,
02/21/2002,Rice,62,San Jose St.,46,,
02/21/2002,Cal St. Northridge,73,Cal Riverside,64,,
02/21/2002,Washington,68,Oregon St.,63,,
02/21/2002,Cal Poly-SLO,63,Cal Irvine,77,,
02/21/2002,Washington St.,77,Oregon,115,,
02/21/2002,IUPUI,81,Western Illinois,77,,
02/21/2002,Florida International,54,Arkansas St.,64,,
02/21/2002,Tennessee St.,84,Eastern Illinois,88,,
02/21/2002,Oakland,72,Valparaiso,79,,
02/21/2002,SW Texas St.,64,SE Louisiana,62,,
02/21/2002,Pacific,67,Cal St. Fullerton,61,,
02/21/2002,Eastern Kentucky,74,Murray St.,85,,
02/21/2002,Morehead St.,84,Tennessee Martin,72,,
02/21/2002,Texas San Antonio,73,Nicholls St.,51,,
02/21/2002,Louisiana Monroe,81,Texas Arlington,70,,
02/21/2002,Nevada,74,Southern Methodist,77,,
02/21/2002,Duke,90,Wake Forest,61,,
02/21/2002,High Point,66,Elon,74,,
02/22/2002,Marquette,62,Cincinnati,63,,
02/22/2002,Columbia,62,Dartmouth,58,,
02/22/2002,Cornell,46,Harvard,55,,
02/22/2002,Brown,63,Pennsylvania,82,,
02/22/2002,Hartford,48,Albany (NY),51,,
